event_id,event_timestamp,lead_id,campaign_id,event_type
ac596c75-8ba5-4fa6-91c4-6acc6a8d0d39,2026-05-26 12:33:37.562385,a1bca6f6-1764-4b65-9efa-9950043cc313,Data_Engineer_Hiring,INVITE_ACCEPTED
0b4b0662-f08c-40ea-b071-272d3c2f87e0,2026-05-26 12:42:37.562385,da9bb1bb-4034-4c60-932c-3c7f0a7b7e48,Executive_Search,INVITE_SENT
2e26e65e-903b-4250-ab3f-04243a719e09,2026-05-26 12:49:37.562385,ea70d394-ac94-4056-a1e4-0d77f6860627,Data_Engineer_Hiring,INVITE_SENT
1a2652d2-1e82-4ef8-b7ea-088f566836aa,2026-05-26 12:50:37.562385,,Executive_Search,INVITE_ACCEPTED
19b067ab-f257-4af4-8c91-1ecbf3789022,2026-05-26 13:06:37.562385,06187043-7aac-4528-8485-50355328ce6f,Recruiter_Outreach_Q3,INVITE_ACCEPTED
77cf73d3-34ca-45c1-91f3-36b242da9272,2026-05-26 13:20:37.562385,bde1b3a5-248c-4d28-ad57-3c954e257b6d,Recruiter_Outreach_Q3,INVITE_ACCEPTED
8457a160-981b-48bd-9cd5-d8158cdb0ce7,2026-05-26 13:25:37.562385,26a8ffcb-7d62-44a1-884f-e32d8db9e044,Data_Engineer_Hiring,INVITE_ACCEPTED
b61af73f-152f-4245-8ee9-1c8879127b07,2026-05-26 13:38:37.562385,8b98a093-76c3-46a3-9c45-070bcdd63c92,Executive_Search,INVITE_ACCEPTED
2358b43d-4ddb-4d0f-ab5f-fdbdb8cd7274,2026-05-26 13:53:37.562385,e5b7d448-b0dc-4f44-867e-4b7ce075c73e,Executive_Search,INVITE_ACCEPTED
0dd40f7e-2cce-4f5a-a25a-a2e6dab72c81,2026-05-26 14:11:37.562385,bdd0a624-4463-400c-9d84-78cd9260f51e,Recruiter_Outreach_Q3,MESSAGE_SENT
94f535d5-aa14-4c47-8770-ed5e569e9535,2026-05-26 14:12:37.562385,5f88135e-00ee-4061-a08a-ce906ee738eb,Executive_Search,INVITE_ACCEPTED
b975460f-20cd-431d-a838-a5ebc5502dcc,2026-05-26 14:13:37.562385,09f2a427-6693-473e-87ec-7413194523c2,Data_Engineer_Hiring,INVITE_ACCEPTED
a5306b7e-fdd9-4ec0-bb1e-4635862dbc8c,2026-05-26 14:35:37.562385,bdd0a624-4463-400c-9d84-78cd9260f51e,Recruiter_Outreach_Q3,INVITE_ACCEPTED
a3270351-7977-4fbd-acd5-7c304a7b61ca,2026-05-26 14:37:37.562385,143e0020-27bc-4796-b538-40fb2cd90005,Executive_Search,INVITE_ACCEPTED
b3a1952e-9667-4b33-b17a-dbd717611516,2026-05-26 14:48:37.562385,e2b18d11-0170-4276-bcc2-77471146ef75,Recruiter_Outreach_Q3,INVITE_ACCEPTED
5549e7ca-f0a5-4a65-acfd-783ff2be1175,2026-05-26 14:49:37.562385,a1bca6f6-1764-4b65-9efa-9950043cc313,Data_Engineer_Hiring,MESSAGE_SENT
b29dad1a-ef11-4026-adb9-54b14ecd246a,2026-05-26 14:54:37.562385,97a77746-5d9b-47e7-b5f6-596274b15c39,Data_Engineer_Hiring,MESSAGE_SENT
0dab7915-d7f6-47c2-9d04-eea9dc19f855,2026-05-26 15:00:37.562385,465997d6-e928-4bbb-a706-fe129a486c3d,Recruiter_Outreach_Q3,INVITE_ACCEPTED
f957b7d1-54b8-40b6-92a1-36a842fbcb55,2026-05-26 15:03:37.562385,1145bd10-3ba9-4942-a6bc-c6e219f62b1a,Executive_Search,MESSAGE_SENT
3674018a-55e5-48ab-82d2-41104d9c8495,2026-05-26 15:03:37.562385,e2b18d11-0170-4276-bcc2-77471146ef75,Recruiter_Outreach_Q3,MESSAGE_SENT
754eddd3-5903-4ddf-9de3-0794fa2b5c4b,2026-05-26 15:03:37.562385,5f88135e-00ee-4061-a08a-ce906ee738eb,Executive_Search,MESSAGE_SENT
19816caa-8cbc-453a-a71f-2731949cee53,2026-05-26 15:23:37.562385,e5b7d448-b0dc-4f44-867e-4b7ce075c73e,Executive_Search,MESSAGE_SENT
b55043fc-43fd-4aeb-a1bf-241d65ec705c,2026-05-26 15:30:37.562385,6e5059ef-8a3f-43a2-8ec7-f6ebcd501cbd,Recruiter_Outreach_Q3,MESSAGE_SENT
6da7a905-c59f-4be4-bf97-1d22365a2869,2026-05-26 15:39:37.562385,26a8ffcb-7d62-44a1-884f-e32d8db9e044,Data_Engineer_Hiring,MESSAGE_SENT
a49b76e5-c58e-4a32-8f78-4b6c8b815ce3,2026-05-26 16:15:37.562385,bde1b3a5-248c-4d28-ad57-3c954e257b6d,Recruiter_Outreach_Q3,MESSAGE_SENT
898aa565-60fa-4ee0-9afd-a1e203fc5487,2026-05-26 16:17:37.562385,465997d6-e928-4bbb-a706-fe129a486c3d,Recruiter_Outreach_Q3,MESSAGE_SENT
eff53780-0ef4-4014-a361-ef5b24efba63,2026-05-26 16:46:37.562385,143e0020-27bc-4796-b538-40fb2cd90005,Executive_Search,MESSAGE_SENT
0a946bdb-a251-45e9-8a00-fb1e2139096c,2026-05-26 17:03:37.562385,09f2a427-6693-473e-87ec-7413194523c2,Data_Engineer_Hiring,MESSAGE_SENT
aea4ca2c-7e91-45ef-b450-6b01037a4e82,2026-05-26 17:06:37.562385,06187043-7aac-4528-8485-50355328ce6f,Recruiter_Outreach_Q3,MESSAGE_SENT
7d937c5b-3691-446c-8ab7-b531e3388641,2026-05-26 17:46:37.562385,8b98a093-76c3-46a3-9c45-070bcdd63c92,Executive_Search,MESSAGE_SENT
278a4a56-156e-4c37-8ece-bb1cb2ac6d16,2026-05-26 18:00:37.562385,2e6eddb6-c71c-4c5b-ad02-ef4ce95e57bc,Data_Engineer_Hiring,MESSAGE_SENT
4b494cb5-5353-4282-9144-cb1b0d370bb1,2026-05-26 18:41:37.562385,5f88135e-00ee-4061-a08a-ce906ee738eb,Executive_Search,REPLY_RECEIVED
a0429ff1-c63f-4b97-88f0-a604c0b1528d,2026-05-26 18:47:37.562385,b690b84d-fc71-4f05-b599-0ce0b13c5349,Data_Engineer_Hiring,REPLY_RECEIVED
1b0ca39e-7128-44c7-9239-660c57bd3c12,2026-05-26 19:39:37.562385,6e5059ef-8a3f-43a2-8ec7-f6ebcd501cbd,Recruiter_Outreach_Q3,REPLY_RECEIVED
e4ea0d19-1f10-490f-bb43-4eddb836af61,2026-05-26 19:44:37.562385,1145bd10-3ba9-4942-a6bc-c6e219f62b1a,Executive_Search,REPLY_RECEIVED
c8a2dbc0-25b8-4ef9-a484-20f52b37cbec,2026-05-26 20:42:37.562385,26a8ffcb-7d62-44a1-884f-e32d8db9e044,Data_Engineer_Hiring,REPLY_RECEIVED
4593ded9-acaa-401d-a86c-b484998689d4,2026-05-26 21:00:37.562385,06187043-7aac-4528-8485-50355328ce6f,Recruiter_Outreach_Q3,REPLY_RECEIVED
c8b67da7-fabd-44cb-a196-6bb64bc3a731,2026-05-27 09:26:37.562385,129e84b3-b27a-4a1f-bacd-5f45491f4a8f,Recruiter_Outreach_Q3,INVITE_SENT
ac5e4dca-fdd1-4acf-b6dc-81d0723b9502,2026-05-27 09:29:37.562385,68f98331-5607-4a4c-8e64-0b7eaf740534,Recruiter_Outreach_Q3,INVITE_SENT
979edd1c-5782-4951-8091-9bbeed3b77f8,2026-05-27 09:31:37.562385,cf266c90-53d9-4b4d-97d1-1ec74a8d8f03,Recruiter_Outreach_Q3,INVITE_SENT
989cf332-4dd9-463f-8a09-89a85b4884d0,2026-05-27 09:31:37.562385,b4ed5465-c035-448b-bd55-9f4df9e7abd6,Executive_Search,INVITE_SENT
10a9e9e3-2092-4366-b7ad-18755d3d0e6d,2026-05-27 10:04:37.562385,3db763bd-4832-4ab3-87ec-b57326a78595,Data_Engineer_Hiring,INVITE_SENT
6202365f-e474-4456-b5f9-1a224a5f8b1e,2026-05-27 10:21:37.562385,4d9a05d6-2483-4ad6-94aa-dffc56fdae4c,Data_Engineer_Hiring,INVITE_SENT
c0f83a00-250e-45f3-8b8c-088e9942a889,2026-05-27 10:23:37.562385,686f3284-b428-4125-a981-7491fe3f563c,Executive_Search,INVITE_SENT
60178052-35d3-4f84-bea0-b477a399f3f5,2026-05-27 10:24:37.562385,eef285ba-d9bc-4660-ac76-874a1b6ea855,Data_Engineer_Hiring,INVITE_SENT
073e3f1c-5899-4908-a11c-9adff5078f46,2026-05-27 10:32:37.562385,16441339-8b27-43ca-a98e-6719d4c509da,Recruiter_Outreach_Q3,INVITE_SENT
5c32b494-fef5-4424-a848-cc0a557a1227,2026-05-27 10:50:37.562385,b51feb62-5e93-49ea-9220-e8939037854e,Data_Engineer_Hiring,INVITE_SENT
6fa2e930-ac79-45c6-afab-dc1128ed2094,2026-05-27 10:58:37.562385,e51a1e23-35ae-4cff-b591-a59745571aab,Recruiter_Outreach_Q3,INVITE_SENT
9e82317b-0e9b-488e-ac3f-61edf05ce4e4,2026-05-27 11:06:37.562385,e232ce9a-9f27-4465-99eb-34d33450791e,Executive_Search,INVITE_SENT
55a73e84-f144-42c0-8ec7-edb6297255e5,2026-05-27 11:08:37.562385,2c8a05ad-704b-41dc-b6ec-cf61d90ee440,Executive_Search,INVITE_SENT
6b37c2fc-c95d-484a-85f9-c4dfef6f3918,2026-05-27 11:09:37.562385,1cfec4ae-bf21-4985-96ad-8bd3b9dc1392,Executive_Search,INVITE_SENT
18f316db-0218-4baa-bc50-f3960002445b,2026-05-27 11:18:37.562385,68db0be0-db66-4dfb-8c53-5872d6306a5b,Recruiter_Outreach_Q3,INVITE_SENT
1c90ec96-205a-4283-b455-d185317acc93,2026-05-27 11:29:37.562385,c40b4637-bdc2-40b2-8806-579b3b094e2f,Recruiter_Outreach_Q3,INVITE_SENT
78e10bc4-85f9-4705-b457-5f3c7e829841,2026-05-27 11:34:37.562385,5af290e3-7f49-472e-a9b2-1047eeb9b0b7,Executive_Search,INVITE_SENT
53ed6d3f-3f63-49b2-bd2f-9f7a63f4f81c,2026-05-27 11:57:37.562385,cf66b992-c642-42b3-b374-0d9586b871cf,Recruiter_Outreach_Q3,INVITE_SENT
269f6c3f-4ead-4204-859c-31b5a83c28ee,2026-05-27 12:02:37.562385,e10961c0-25fb-4a1d-b136-cd38f48d90a2,Data_Engineer_Hiring,INVITE_SENT
563e7fec-f8f7-4b34-a4f3-d7ffa650d019,2026-05-27 12:07:37.562385,74690362-3867-4239-a071-934f7364dad3,Recruiter_Outreach_Q3,INVITE_SENT
29db7c23-17d5-41b9-8f34-0a77b004d1ff,2026-05-27 12:08:37.562385,df4ea7ee-fb1e-4c4f-bb76-d9c36ba60f73,Recruiter_Outreach_Q3,INVITE_SENT
906023c2-25df-4a56-93d9-0cf906742e06,2026-05-27 12:16:37.562385,e51a1e23-35ae-4cff-b591-a59745571aab,Recruiter_Outreach_Q3,INVITE_ACCEPTED
cb155f13-ad73-493e-9d47-e58d52768143,2026-05-27 12:19:37.562385,4525294f-f72c-4761-979f-8469fcd61c74,Executive_Search,INVITE_ACCEPTED
8b6426d8-687d-4dce-98a3-01eaab9df323,2026-05-27 12:21:37.562385,574b64c8-4395-4335-8c0b-fd466dfdff14,Recruiter_Outreach_Q3,INVITE_SENT
ba0b6f05-dce1-4365-ad74-13c9a8a064b8,2026-05-27 12:25:37.562385,b51feb62-5e93-49ea-9220-e8939037854e,Data_Engineer_Hiring,INVITE_ACCEPTED
38024e26-6ffc-451a-9c21-e33e1e16885d,2026-05-27 12:29:37.562385,caea2f6c-f93a-4fda-b76a-4447f953979f,Recruiter_Outreach_Q3,INVITE_SENT
8185e761-0c98-4bff-b920-6658d2c9fc31,2026-05-27 12:29:37.562385,62918032-1e66-44d7-9571-621c476ceb90,Recruiter_Outreach_Q3,INVITE_SENT
9cbc3c68-b055-4c51-bd8e-a5041a09d24c,2026-05-27 12:37:37.562385,df4ea7ee-fb1e-4c4f-bb76-d9c36ba60f73,Recruiter_Outreach_Q3,INVITE_ACCEPTED
3374ad44-02de-4f6e-81ac-60fd20de740a,2026-05-27 12:46:37.562385,57a8736b-e4c4-4241-ae4f-c68e41848158,Executive_Search,INVITE_SENT
5b61f72b-32a7-46d1-9d8c-9b4b0890611e,2026-05-27 12:50:37.562385,bc9db498-c67e-4385-b81b-dad8132c5fd7,Executive_Search,INVITE_SENT
b63c315b-ce69-40ca-aef1-f34354bd64aa,2026-05-27 12:50:37.562385,e232ce9a-9f27-4465-99eb-34d33450791e,Executive_Search,INVITE_ACCEPTED
56dd874f-e1e8-4eba-8bc9-7ba367dadabb,2026-05-27 12:58:37.562385,686f3284-b428-4125-a981-7491fe3f563c,Executive_Search,INVITE_ACCEPTED
bb6a912e-551a-4d67-8fe8-a438c6d0c7a9,2026-05-27 13:11:37.562385,133f864c-f9af-42fb-884e-a702f540e4c7,Executive_Search,INVITE_ACCEPTED
63eeb3d2-b8a8-4017-81d1-df641f2fc229,2026-05-27 13:20:37.562385,3e224235-c356-4ebf-910e-e4fe7e2dfbb3,Recruiter_Outreach_Q3,INVITE_ACCEPTED
eeccb45c-f814-4204-9a29-ec9ef795dfc1,2026-05-27 13:22:37.562385,16441339-8b27-43ca-a98e-6719d4c509da,Recruiter_Outreach_Q3,INVITE_ACCEPTED
1581d30f-5e74-4cea-930c-bff5123ffd59,2026-05-27 13:27:37.562385,616a9611-6b4f-4e30-80b0-d1528fac5f51,Executive_Search,INVITE_ACCEPTED
ee2b9c7e-3961-459f-95c1-da5966537667,2026-05-27 13:39:37.562385,52716fc3-ebf5-489f-9aec-115588eabfb9,Data_Engineer_Hiring,INVITE_ACCEPTED
fe5fcb91-2e58-4c34-b9f1-8d7a01ae3bde,2026-05-27 13:57:37.562385,d6752464-ec0b-4d4f-88e9-ab09da7e674b,Data_Engineer_Hiring,INVITE_ACCEPTED
0c86d228-7b66-48c5-bce9-f3169ea118c3,2026-05-27 14:07:37.562385,e10961c0-25fb-4a1d-b136-cd38f48d90a2,Data_Engineer_Hiring,INVITE_ACCEPTED
b1715025-c36b-46e3-bf30-c870b75d868f,2026-05-27 14:15:37.562385,d6752464-ec0b-4d4f-88e9-ab09da7e674b,Data_Engineer_Hiring,MESSAGE_SENT
